"Classification","Year","Period","Period.Desc.","Aggregate.Level","Is.Leaf.Code","Trade.Flow.Code","Trade.Flow","Reporter.Code","Reporter","Reporter.ISO","Partner.Code","Partner","Partner.ISO","X2nd.Partner.Code","X2nd.Partner","X2nd.Partner.ISO","Customs.Proc..Code","Customs","Mode.of.Transport.Code","Mode.of.Transport","Commodity.Code","Commodity","Qty.Unit.Code","Qty.Unit","Qty","Alt.Qty.Unit.Code","Alt.Qty.Unit","Alt.Qty","Netweight..kg.","Gross.weight..kg.","Trade.Value..US..","CIF.Trade.Value..US..","FOB.Trade.Value..US..","Flag"
"HS",2018,201809,"September 2018",4,0,1,"Imports",31,"Azerbaijan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,18432,NA,183427,NA,NA,0
"HS",2018,201810,"October 2018",4,0,1,"Imports",31,"Azerbaijan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,22713,NA,69537,NA,NA,0
"HS",2018,201811,"November 2018",4,0,1,"Imports",31,"Azerbaijan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,18710,NA,141425,NA,NA,0
"HS",2018,201812,"December 2018",4,0,1,"Imports",31,"Azerbaijan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,17224,NA,148225,NA,NA,0
"HS",2018,201801,"January 2018",4,0,1,"Imports",48,"Bahrain",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,81054,NA,124843,NA,NA,0
"HS",2018,201803,"March 2018",4,0,1,"Imports",48,"Bahrain",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,108080,NA,170291,NA,NA,0
"HS",2018,201804,"April 2018",4,0,1,"Imports",48,"Bahrain",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,261166,NA,397004,NA,NA,0
"HS",2018,201805,"May 2018",4,0,1,"Imports",48,"Bahrain",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,51732,NA,82031,NA,NA,0
"HS",2018,201807,"July 2018",4,0,1,"Imports",48,"Bahrain",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,51500,NA,81502,NA,NA,0
"HS",2018,201809,"September 2018",4,0,1,"Imports",48,"Bahrain",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,50190,NA,80093,NA,NA,0
"HS",2018,201812,"December 2018",4,0,1,"Imports",48,"Bahrain",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,51330,NA,80357,NA,NA,0
"HS",2018,201801,"January 2018",4,0,1,"Imports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,377013,NA,481987,NA,NA,0
"HS",2018,201802,"February 2018",4,0,1,"Imports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,534399,NA,647941,NA,NA,0
"HS",2018,201803,"March 2018",4,0,1,"Imports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,727114,NA,812972,NA,NA,0
"HS",2018,201804,"April 2018",4,0,1,"Imports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,572349,NA,706157,NA,NA,0
"HS",2018,201805,"May 2018",4,0,1,"Imports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,630945,NA,622698,NA,NA,0
"HS",2018,201806,"June 2018",4,0,1,"Imports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,261988,NA,227908,NA,NA,0
"HS",2018,201807,"July 2018",4,0,1,"Imports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,271662,NA,247872,NA,NA,0
"HS",2018,201808,"August 2018",4,0,1,"Imports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,344830,NA,330832,NA,NA,0
"HS",2018,201809,"September 2018",4,0,1,"Imports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,317185,NA,357529,NA,NA,0
"HS",2018,201810,"October 2018",4,0,1,"Imports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,339818,NA,340297,NA,NA,0
"HS",2018,201811,"November 2018",4,0,1,"Imports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,271999,NA,322530,NA,NA,0
"HS",2018,201812,"December 2018",4,0,1,"Imports",51,"Armenia",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,216488,NA,271333,NA,NA,0
"HS",2018,201804,"April 2018",4,0,1,"Imports",97,"EU-28",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,22,NA,86,NA,NA,0
"HS",2018,201801,"January 2018",4,0,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,350096,NA,340100,NA,NA,0
"HS",2018,201802,"February 2018",4,0,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,424618,NA,393700,NA,NA,0
"HS",2018,201803,"March 2018",4,0,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,309363,NA,349600,NA,NA,0
"HS",2018,201804,"April 2018",4,0,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,158120,NA,161100,NA,NA,0
"HS",2018,201805,"May 2018",4,0,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,164874,NA,202100,NA,NA,0
"HS",2018,201806,"June 2018",4,0,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,99914,NA,143600,NA,NA,0
"HS",2018,201807,"July 2018",4,0,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,81231,NA,100300,NA,NA,0
"HS",2018,201808,"August 2018",4,0,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,79965,NA,72100,NA,NA,0
"HS",2018,201809,"September 2018",4,0,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,44586,NA,35100,NA,NA,0
"HS",2018,201810,"October 2018",4,0,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,21866,NA,22800,NA,NA,0
"HS",2018,201811,"November 2018",4,0,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,69018,NA,100000,NA,NA,0
"HS",2018,201812,"December 2018",4,0,1,"Imports",112,"Belarus",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,77601,NA,156700,NA,NA,0
"HS",2018,201802,"February 2018",4,0,1,"Imports",180,"Dem.Rep. of the Congo",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,26360,NA,14444,NA,NA,0
"HS",2018,201804,"April 2018",4,0,1,"Imports",180,"Dem.Rep. of the Congo",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,53974,NA,84440,NA,NA,0
"HS",2018,201805,"May 2018",4,0,1,"Imports",180,"Dem.Rep. of the Congo",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,28030,NA,14796,NA,NA,0
"HS",2018,201806,"June 2018",4,0,1,"Imports",180,"Dem.Rep. of the Congo",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,27000,NA,21206,NA,NA,0
"HS",2018,201812,"December 2018",4,0,1,"Imports",180,"Dem.Rep. of the Congo",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,28151,NA,44494,NA,NA,0
"HS",2018,201801,"January 2018",4,0,1,"Imports",204,"Benin",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,100000,NA,97622,NA,NA,0
"HS",2018,201802,"February 2018",4,0,1,"Imports",204,"Benin",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,27000,NA,26675,NA,NA,0
"HS",2018,201803,"March 2018",4,0,1,"Imports",204,"Benin",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,98000,NA,98731,NA,NA,0
"HS",2018,201804,"April 2018",4,0,1,"Imports",204,"Benin",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,105985,NA,98249,NA,NA,0
"HS",2018,201805,"May 2018",4,0,1,"Imports",204,"Benin",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,76993,NA,70905,NA,NA,0
"HS",2018,201806,"June 2018",4,0,1,"Imports",204,"Benin",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,25000,NA,23366,NA,NA,0
"HS",2018,201807,"July 2018",4,0,1,"Imports",204,"Benin",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,51480,NA,46771,NA,NA,0
"HS",2018,201808,"August 2018",4,0,1,"Imports",204,"Benin",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,25000,NA,23106,NA,NA,0
"HS",2018,201809,"September 2018",4,0,1,"Imports",204,"Benin",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,50000,NA,46664,NA,NA,0
"HS",2018,201810,"October 2018",4,0,1,"Imports",204,"Benin",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,25000,NA,22978,NA,NA,0
"HS",2018,201811,"November 2018",4,0,1,"Imports",204,"Benin",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,100000,NA,90964,NA,NA,0
"HS",2018,201812,"December 2018",4,0,1,"Imports",204,"Benin",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,75000,NA,68327,NA,NA,0
"HS",2018,201807,"July 2018",4,0,1,"Imports",251,"France",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,18704,NA,57025,NA,NA,0
"HS",2018,201810,"October 2018",4,0,1,"Imports",288,"Ghana",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,52024,NA,41270,NA,NA,0
"HS",2018,201801,"January 2018",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,2490273,NA,3817277,NA,NA,0
"HS",2018,201802,"February 2018",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,2635679,NA,3732954,NA,NA,0
"HS",2018,201803,"March 2018",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,44146253,NA,3474731,NA,NA,0
"HS",2018,201804,"April 2018",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,2104515,NA,3078641,NA,NA,0
"HS",2018,201805,"May 2018",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,1357061,NA,4928124,NA,NA,0
"HS",2018,201806,"June 2018",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,96516,NA,1121493,NA,NA,0
"HS",2018,201807,"July 2018",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,1217669,NA,3517292,NA,NA,0
"HS",2018,201808,"August 2018",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,1197873,NA,4808906,NA,NA,0
"HS",2018,201809,"September 2018",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,262502,NA,3040618,NA,NA,0
"HS",2018,201810,"October 2018",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,902264,NA,4629701,NA,NA,0
"HS",2018,201811,"November 2018",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,1239382,NA,5379906,NA,NA,0
"HS",2018,201812,"December 2018",4,0,1,"Imports",398,"Kazakhstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,523531,NA,3804514,NA,NA,0
"HS",2018,201801,"January 2018",4,0,1,"Imports",417,"Kyrgyzstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,1175636,NA,1228036,NA,NA,0
"HS",2018,201802,"February 2018",4,0,1,"Imports",417,"Kyrgyzstan",NA,643,"Russian Federation",NA,NA,NA,NA,NA,NA,NA,NA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (ie fowls of the species gallus domesticus), fresh, chilled or frozen",NA,NA,NA,NA,NA,NA,3953246,NA,1925843,NA,NA,0
